filesize,test id,average,std,samples
1206,Compression FirstNoZipNoEnc,0.04032611846923828,0.19860470742175604,100
1206,Compression FirstNoZipFernet,4.355859756469727,1.4210292712144674,100
1206,Compression FirstNoZipNaCl,4.250342845916748,1.8991155032209028,100
1206,Compression FirstNoZipAES,3.9632821083068848,1.5333920117863888,100
1206,Compression FirstbzipNoEnc,0.3766036033630371,0.5233206341994675,100
1206,Compression FirstbzipFernet,4.7988152503967285,1.5199307736417647,100
1206,Compression FirstbzipNaCl,4.110903739929199,1.3005737941334914,100
1206,Compression FirstbzipAES,4.190573692321777,1.172167148373416,100
1206,Compression FirstgzipNoEnc,0.22682666778564453,0.4410285581987856,100
1206,Compression FirstgzipFernet,4.394924640655518,1.3696917502002663,100
1206,Compression FirstgzipNaCl,4.021954536437988,1.3724938035250287,100
1206,Compression FirstgzipAES,4.314882755279541,1.8525223662281312,100
1206,Compression FirstzipNoEnc,0.4951786994934082,0.6170380837742128,100
1206,Compression FirstzipFernet,4.85170841217041,1.3836646327234228,100
1206,Compression FirstzipNaCl,4.081435203552246,1.4126715560643102,100
1206,Compression FirstzipAES,4.316670894622803,1.88457419054119,100
1206,Compression FirstlzmaNoEnc,3.7300825119018555,1.04203993599742,100
1206,Compression FirstlzmaFernet,8.254685401916504,1.8530047392839941,100
1206,Compression FirstlzmaNaCl,7.471952438354492,1.8494583353033562,100
1206,Compression FirstlzmaAES,7.847316265106201,2.032170147080864,100
1206,Encryption FirstNoZipNoEnc,0.0,0.0,100
1206,Encryption FirstbzipNoEnc,0.3319883346557617,0.5540148294039997,100
1206,Encryption FirstgzipNoEnc,0.16965389251708984,0.3768456133989362,100
1206,Encryption FirstzipNoEnc,0.4624652862548828,0.6301454059007107,100
1206,Encryption FirstlzmaNoEnc,3.7197399139404297,1.2163301754814058,100
1206,Encryption FirstNoZipFernet,4.439570903778076,1.428949901796184,100
1206,Encryption FirstbzipFernet,4.795713424682617,1.425053516605976,100
1206,Encryption FirstgzipFernet,4.627513885498047,1.615652415964089,100
1206,Encryption FirstzipFernet,4.864404201507568,1.4774458644298307,100
1206,Encryption FirstlzmaFernet,8.65293025970459,1.9409690725767754,100
1206,Encryption FirstNoZipNaCl,4.131710529327393,1.7091685325629762,100
1206,Encryption FirstbzipNaCl,4.536948204040527,1.5052381108353607,100
1206,Encryption FirstgzipNaCl,4.338040351867676,1.4870299849841933,100
1206,Encryption FirstzipNaCl,4.4931745529174805,1.5761695655577486,100
1206,Encryption FirstlzmaNaCl,7.625281810760498,1.8053570994040287,100
1206,Encryption FirstNoZipAES,3.8642120361328125,1.241887073894976,100
1206,Encryption FirstbzipAES,4.5110344886779785,1.485659478926571,100
1206,Encryption FirstgzipAES,4.10290002822876,1.3439816043037751,100
1206,Encryption FirstzipAES,4.462790489196777,1.6191403404869598,100
1206,Encryption FirstlzmaAES,7.764866352081299,1.7529475039115938,100
